study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	instrument_model	library_source	library_selection	first_public	study_alias	fastq_md5	fastq_ftp	submitted_ftp	sample_title
PRJEB3365	SAMEA1573232	ERS185122	ERX162278	ERR187798	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	47a1623d8b64acda24763d6e73265060	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187798/ERR187798.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/HG00274.6.MI_120217_1_1.fastq.gz	HG00274
PRJEB3365	SAMEA1573443	ERS185071	ERX162227	ERR187799	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	22a07de20c19beb329313ba1c7f7bcbe	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187799/ERR187799.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA20588.5.MI_120327_5_1.fastq.gz	NA20588
PRJEB3365	SAMEA1573511	ERS185313	ERX162469	ERR187800	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	efb4df78c653bc41462feb6fadbeaff4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187800/ERR187800.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA20515.5.MI_120327_1_1.fastq.gz	NA20515
PRJEB3365	SAMEA1573437	ERS185176	ERX162332	ERR187801	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	376f663efadbbc0918324f8f1a9560ef	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187801/ERR187801.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA11892.1.MI_120104_1_1.fastq.gz	NA11892
PRJEB3365	SAMEA1573409	ERS185375	ERX162531	ERR187802	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	c721b811c14aa23e0125051c5c50df6f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187802/ERR187802.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA19222.2.MI_120126_8_1.fastq.gz	NA19222
PRJEB3365	SAMEA1573370	ERS185283	ERX162439	ERR187803	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	4283ec55a93a62b36281f6ad79897fed	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187803/ERR187803.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/HG00159.7.MI_120224_3_1.fastq.gz	HG00159
PRJEB3365	SAMEA1573499	ERS185312	ERX162468	ERR187804	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	a4b77ab7bfa4c8be937e33175e40328b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187804/ERR187804.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/HG00152.7.MI_120224_2_1.fastq.gz	HG00152
PRJEB3365	SAMEA1573091	ERS185231	ERX162387	ERR187805	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	e4b8341fece652898ed477f64a4596e3	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187805/ERR187805.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA20585.3.MI_120120_6_1.fastq.gz	NA20585
PRJEB3365	SAMEA1573090	ERS185342	ERX162498	ERR187806	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	94f8982ec7c3faa2fd07942072f0e43e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187806/ERR187806.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA20758.2.MI_120126_2_1.fastq.gz	NA20758
PRJEB3365	SAMEA1573520	ERS185327	ERX162483	ERR187807	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	30350cec60fcbca8c2b7f445c088478d	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187807/ERR187807.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA18873.4.MI_120524_3_1.fastq.gz	NA18873
PRJEB3365	SAMEA1573478	ERS185238	ERX162394	ERR187808	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	47383bbbae5abe455fce727608d88191	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187808/ERR187808.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA12234.7.MI_120224_3_1.fastq.gz	NA12234
PRJEB3365	SAMEA1573194	ERS185174	ERX162330	ERR187809	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	cbd2166282287129b7754bab2e9cdd6f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187809/ERR187809.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/HG00142.4.MI_120524_1_1.fastq.gz	HG00142
PRJEB3365	SAMEA1573150	ERS185171	ERX162327	ERR187810	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	43fc12f82b0c0030ecb20d40430c21cf	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187810/ERR187810.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA12716.7.MI_120224_2_1.fastq.gz	NA12716
PRJEB3365	SAMEA1573216	ERS185292	ERX162448	ERR187811	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	44c2ff1968abe7ffc320889b8293c035	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187811/ERR187811.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA18498.2.MI_120126_5_1.fastq.gz	NA18498
PRJEB3365	SAMEA1573104	ERS185251	ERX162407	ERR187812	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	53043d0fe6bf35a291f359773a128983	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187812/ERR187812.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/HG00151.3.MI_120120_4_1.fastq.gz	HG00151
PRJEB3365	SAMEA1573522	ERS185234	ERX162390	ERR187813	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	fd6020dd72171856fbba5265bdf7ab28	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187813/ERR187813.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/HG00141.5.MI_120327_3_1.fastq.gz	HG00141
PRJEB3365	SAMEA1573530	ERS185078	ERX162234	ERR187814	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	9f783fe36c0030f86129aa4e96a1c956	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187814/ERR187814.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/HG00268.5.MI_120327_3_1.fastq.gz	HG00268
PRJEB3365	SAMEA1573408	ERS185280	ERX162436	ERR187815	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	b9700933b907b95e627dbb93caf95826	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187815/ERR187815.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/HG00328.2.MI_120126_2_1.fastq.gz	HG00328
PRJEB3365	SAMEA1573264	ERS185113	ERX162269	ERR187816	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	ac0b9d77d84b4127b75e68cec82441a6	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187816/ERR187816.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA20805.4.MI_120524_3_1.fastq.gz	NA20805
PRJEB3365	SAMEA1573292	ERS185095	ERX162251	ERR187817	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	db56ad7f00909ce05eba34637ad9d436	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187817/ERR187817.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA20787.6.MI_120217_1_1.fastq.gz	NA20787
PRJEB3365	SAMEA1573120	ERS185250	ERX162406	ERR187818	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	957788a5bd59b44334515bba5d4d7ad7	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187818/ERR187818.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/HG00282.2.MI_120126_7_1.fastq.gz	HG00282
PRJEB3365	SAMEA1573218	ERS185431	ERX162587	ERR187819	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	5f31d1c40d3bf1826233cecdb3044d3a	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187819/ERR187819.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA07037.6.MI_120217_2_1.fastq.gz	NA07037
PRJEB3365	SAMEA1573366	ERS185110	ERX162266	ERR187820	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	ade4eb52e801a6814a7203e735ea8268	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187820/ERR187820.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA12249.1.MI_120104_3_1.fastq.gz	NA12249
PRJEB3365	SAMEA1573118	ERS185269	ERX162425	ERR187821	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	b8689c761397aa8347cdb479cddbf56f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187821/ERR187821.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/HG00265.2.MI_120126_2_1.fastq.gz	HG00265
PRJEB3365	SAMEA1573348	ERS185229	ERX162385	ERR187822	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	a02dd6ced0f4329e9e34aa4008241960	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187822/ERR187822.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/HG00367.2.MI_120126_5_1.fastq.gz	HG00367
PRJEB3365	SAMEA1573317	ERS185307	ERX162463	ERR187823	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	7be8fea19281f90fc95623d127a7ebd5	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187823/ERR187823.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA20792.6.MI_120309_1_1.fastq.gz	NA20792
PRJEB3365	SAMEA1573245	ERS185258	ERX162414	ERR187824	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	f862bfda54ffeafc71cb7486eee185da	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187824/ERR187824.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/HG00237.4.MI_120208_5_1.fastq.gz	HG00237
PRJEB3365	SAMEA1573149	ERS185257	ERX162413	ERR187825	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	575e48d4c4cb07ab62fa728d85d18a07	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187825/ERR187825.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/HG00148.3.MI_120120_4_1.fastq.gz	HG00148
PRJEB3365	SAMEA1573320	ERS185454	ERX162610	ERR187826	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	a09e22e8e07e8da37d81d45c0e3a4cc8	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187826/ERR187826.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA11894.2.MI_120126_2_1.fastq.gz	NA11894
PRJEB3365	SAMEA1573403	ERS185160	ERX162316	ERR187827	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	0fcca073529a06f26598bb99a477e290	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187827/ERR187827.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA07347.7.MI_120224_2_1.fastq.gz	NA07347
PRJEB3365	SAMEA1573329	ERS185129	ERX162285	ERR187828	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	9ec8782a5faea09c41e460ebf4c8a168	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187828/ERR187828.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA19171.1.MI_120104_3_1.fastq.gz	NA19171
PRJEB3365	SAMEA1573471	ERS185350	ERX162506	ERR187829	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	996b5e5d59918d7fbf1fd46cf32c5ea6	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187829/ERR187829.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/HG00233.2.MI_120126_2_1.fastq.gz	HG00233
PRJEB3365	SAMEA1573360	ERS185304	ERX162460	ERR187830	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	5cd2806915e9155aa70e5dd4a368acd3	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187830/ERR187830.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA12342.1.MI_120104_2_1.fastq.gz	NA12342
PRJEB3365	SAMEA1573523	ERS185141	ERX162297	ERR187831	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	2de1fc7ea1bcbc2e137bedfc9b111295	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187831/ERR187831.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA19236.4.MI_120524_3_1.fastq.gz	NA19236
PRJEB3365	SAMEA1573512	ERS185235	ERX162391	ERR187832	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	2ce0c2741ffd8c1f29247b17b8f77f1e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187832/ERR187832.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/HG00129.4.MI_120524_3_1.fastq.gz	HG00129
PRJEB3365	SAMEA1573344	ERS185371	ERX162527	ERR187833	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	9e1d3825f2c46b2979b774f88f2ab350	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187833/ERR187833.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA19213.2.MI_120126_1_1.fastq.gz	NA19213
PRJEB3365	SAMEA1573356	ERS185062	ERX162218	ERR187834	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	6f2f1e4b7c6e0363f987bd2633b079fd	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187834/ERR187834.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA19160.3.MI_120120_6_1.fastq.gz	NA19160
PRJEB3365	SAMEA1573223	ERS185196	ERX162352	ERR187835	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	3571e064363702ffd206c1bfc4ed5ed1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187835/ERR187835.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/HG00280.1.MI_120104_2_1.fastq.gz	HG00280
PRJEB3365	SAMEA1573513	ERS185261	ERX162417	ERR187836	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	f990436cf9b326c18d68444287a5e481	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187836/ERR187836.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/HG01791.2.MI_120126_7_1.fastq.gz	HG01791
PRJEB3365	SAMEA1573526	ERS185032	ERX162188	ERR187837	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	add0de508e07f7761f2b1901dd5f9a42	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187837/ERR187837.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA20506.1.MI_120104_3_1.fastq.gz	NA20506
PRJEB3365	SAMEA1573431	ERS185273	ERX162429	ERR187838	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	91f61889ef4a729276d1fb50f8579bc0	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187838/ERR187838.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/HG00134.6.MI_120217_2_1.fastq.gz	HG00134
PRJEB3365	SAMEA1573175	ERS185420	ERX162576	ERR187839	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	ad252b0131abea20b571389c4f9fcec1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187839/ERR187839.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA20761.1.MI_120104_3_1.fastq.gz	NA20761
PRJEB3365	SAMEA1573191	ERS185253	ERX162409	ERR187840	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	6b055e9196973793c95511af03a45779	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187840/ERR187840.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA19256.6.MI_120217_2_1.fastq.gz	NA19256
PRJEB3365	SAMEA1573257	ERS185097	ERX162253	ERR187841	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	35e768751c2a8255a19136021e1065f5	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187841/ERR187841.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA11830.3.MI_120120_3_1.fastq.gz	NA11830
PRJEB3365	SAMEA1573445	ERS185156	ERX162312	ERR187842	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	edb92ba1db4ca8680e361dd683759a2a	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187842/ERR187842.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA20536.1.MI_120104_2_1.fastq.gz	NA20536
PRJEB3365	SAMEA1573365	ERS185286	ERX162442	ERR187843	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	4ed4958376903f18eb8cc68c9853d661	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187843/ERR187843.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/HG00231.2.MI_120126_5_1.fastq.gz	HG00231
PRJEB3365	SAMEA1573277	ERS185206	ERX162362	ERR187844	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	46dd673f7383616f7c0d838f89beecab	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187844/ERR187844.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/HG00097.7.MI_120224_2_1.fastq.gz	HG00097
PRJEB3365	SAMEA1573517	ERS185260	ERX162416	ERR187845	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	b625816fb8f5dbbb2abeb4c51b5af51e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187845/ERR187845.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA12400.2.MI_120126_6_1.fastq.gz	NA12400
PRJEB3365	SAMEA1573288	ERS185127	ERX162283	ERR187846	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	65a21bc84cfb4ce3e39c416115018a41	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187846/ERR187846.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA20814.2.MI_120126_3_1.fastq.gz	NA20814
PRJEB3365	SAMEA1573128	ERS185183	ERX162339	ERR187847	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	89ab12a564a192b6ba49cce10f0d23e3	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187847/ERR187847.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA12546.3.MI_120120_1_1.fastq.gz	NA12546
PRJEB3365	SAMEA1573285	ERS185349	ERX162505	ERR187848	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	f5d7701358c0a77e9b6e9542751ef1f7	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187848/ERR187848.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA20540.1.MI_120104_4_1.fastq.gz	NA20540
PRJEB3365	SAMEA1573527	ERS185329	ERX162485	ERR187849	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	104a2aac05b18085b5471dfd6f23b3fa	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187849/ERR187849.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/HG00355.5.MI_120327_3_1.fastq.gz	HG00355
PRJEB3365	SAMEA1573125	ERS185387	ERX162543	ERR187850	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	d5f0c773bbb51b44798b5029fceb2d2b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187850/ERR187850.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA12045.3.MI_120120_3_1.fastq.gz	NA12045
PRJEB3365	SAMEA1573291	ERS185207	ERX162363	ERR187851	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	eae283d06081e50963bfb92b0963b3ac	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187851/ERR187851.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA12843.6.MI_120217_2_1.fastq.gz	NA12843
PRJEB3365	SAMEA1573248	ERS185443	ERX162599	ERR187852	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	0d7e77c4c09d9edd0947142b7e43cb5a	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187852/ERR187852.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA12273.1.MI_120104_2_1.fastq.gz	NA12273
PRJEB3365	SAMEA1573423	ERS185281	ERX162437	ERR187853	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	9987e435ff44c2ee40def5151eb72f28	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187853/ERR187853.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA19114.2.MI_120126_4_1.fastq.gz	NA19114
PRJEB3365	SAMEA1573332	ERS185066	ERX162222	ERR187854	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	90f20aa24ccf4fca3ae14c884dfa57e0	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187854/ERR187854.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA11832.2.MI_120126_8_1.fastq.gz	NA11832
PRJEB3365	SAMEA1573472	ERS185159	ERX162315	ERR187855	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	d6036ca6a6396c70835e38e8a4497de9	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187855/ERR187855.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA20531.4.MI_120208_5_1.fastq.gz	NA20531
PRJEB3365	SAMEA1573314	ERS185212	ERX162368	ERR187856	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	01d783fb34fe2d9dc9310f432f082ab9	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187856/ERR187856.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA20525.1.MI_120104_2_1.fastq.gz	NA20525
PRJEB3365	SAMEA1573309	ERS185413	ERX162569	ERR187857	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	56cd4bb1ff31edc7575c70075bf7bfc8	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187857/ERR187857.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA19113.3.MI_120120_3_1.fastq.gz	NA19113
PRJEB3365	SAMEA1573422	ERS185374	ERX162530	ERR187858	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	c077a9948682f6bf5f66d7fb5b3f4f9a	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187858/ERR187858.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/HG00137.6.MI_120217_1_1.fastq.gz	HG00137
PRJEB3365	SAMEA1573196	ERS185133	ERX162289	ERR187859	9606	Illumina HiSeq 2000	TRANSCRIPTOMIC	cDNA	2012-11-06	E-GEUV-2	9bdec6409187abf626b94500be0a499b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/ERR187859/ERR187859.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA169/ERA169754/fastq/NA20783.4.MI_120524_1_1.fastq.gz	NA20783
